Latitude (decimal degrees):	50.830
Longitude (decimal degrees):	4.350
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: -90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140511:1210,0.0,98.61,27.7,56.45,13.02,8.83,0.0
20140511:1310,0.0,42.36,11.9,52.32,13.26,8.76,0.0
20140511:1410,0.0,62.66,17.6,45.38,13.19,7.66,0.0
20140511:1510,0.0,49.13,13.8,36.87,13.04,7.72,0.0
20140511:1610,0.0,54.11,15.2,27.6,12.36,7.03,0.0
20140511:1710,0.0,28.48,8.0,18.15,11.78,6.41,0.0
20140511:1810,0.0,10.32,2.9,8.89,11.62,6.28,0.0
20140511:1910,0.0,0.0,0.0,0.0,10.85,6.28,0.0
20140511:2010,0.0,0.0,0.0,0.0,10.39,6.14,0.0
20140511:2110,0.0,0.0,0.0,0.0,9.86,6.07,0.0
20140511:2210,0.0,0.0,0.0,0.0,9.45,6.07,0.0
20140511:2310,0.0,0.0,0.0,0.0,8.94,5.93,0.0
20140512:0010,0.0,0.0,0.0,0.0,8.55,5.72,0.0
20140512:0110,0.0,0.0,0.0,0.0,8.22,5.59,0.0
20140512:0210,0.0,0.0,0.0,0.0,8.09,5.59,0.0
20140512:0310,0.0,0.0,0.0,0.0,7.85,5.52,0.0
20140512:0410,0.0,0.0,0.0,0.0,7.59,5.31,0.0
20140512:0510,72.89,51.45,7.6,9.68,7.9,5.31,0.0
20140512:0610,0.0,22.43,4.5,18.96,8.61,4.9,0.0
20140512:0710,0.0,67.3,13.5,28.42,9.48,5.72,0.0
20140512:0810,4.9,110.89,22.4,37.65,10.5,5.72,0.0
20140512:0910,0.79,116.32,23.4,46.12,11.64,5.59,0.0
20140512:1010,1.34,141.36,28.6,52.93,13.04,5.66,0.0
20140512:1110,0.0,101.69,20.4,56.84,13.7,6.28,0.0
20140512:1210,0.0,70.84,19.9,56.7,12.8,6.83,0.0
20140512:1310,0.0,77.61,21.8,52.55,12.83,6.28,0.0
20140512:1410,0.0,124.6,35.0,45.59,12.98,6.07,0.0
20140512:1510,0.0,101.82,28.6,37.06,12.99,5.79,0.0
20140512:1610,0.0,48.42,13.6,27.79,12.95,5.24,0.0
20140512:1710,0.0,41.65,11.7,18.33,12.75,4.21,0.0
20140512:1810,0.0,21.0,5.9,9.08,12.23,3.17,0.0
20140512:1910,0.0,0.0,0.0,0.0,10.85,2.14,0.0
20140512:2010,0.0,0.0,0.0,0.0,9.78,2.48,0.0
20140512:2110,0.0,0.0,0.0,0.0,8.96,2.62,0.0
20140512:2210,0.0,0.0,0.0,0.0,8.38,2.83,0.0
20140512:2310,0.0,0.0,0.0,0.0,8.04,3.1,0.0
20140513:0010,0.0,0.0,0.0,0.0,7.76,3.31,0.0
20140513:0110,0.0,0.0,0.0,0.0,7.26,3.31,0.0
20140513:0210,0.0,0.0,0.0,0.0,6.99,3.17,0.0
20140513:0310,0.0,0.0,0.0,0.0,6.76,3.03,0.0
20140513:0410,0.0,0.0,0.0,0.0,6.51,2.9,0.0
20140513:0510,38.43,41.11,6.9,9.88,6.88,2.83,0.0
20140513:0610,0.0,42.87,8.6,19.15,8.09,3.03,0.0
20140513:0710,103.99,145.43,28.0,28.61,9.27,3.03,0.0
20140513:0810,46.31,155.8,32.1,37.85,10.47,3.03,0.0
20140513:0910,7.9,146.15,29.9,46.33,11.59,3.17,0.0
20140513:1010,27.98,201.92,45.2,53.16,12.25,3.72,0.0
20140513:1110,0.0,90.73,18.2,57.09,11.56,4.9,0.0
20140513:1210,0.0,116.06,32.6,56.94,11.11,4.97,0.0
20140513:1310,0.0,140.27,39.4,52.78,11.47,4.14,0.0
20140513:1410,0.0,77.25,21.7,45.8,12.97,4.0,0.0
20140513:1510,0.0,99.68,28.0,37.25,13.42,3.72,0.0
20140513:1610,0.0,73.69,20.7,27.97,13.36,4.21,0.0
20140513:1710,0.0,36.31,10.2,18.52,12.44,4.28,0.0
20140513:1810,0.0,20.29,5.7,9.27,11.75,3.59,0.0
20140513:1910,0.0,0.0,0.0,0.0,10.53,2.62,0.0
20140513:2010,0.0,0.0,0.0,0.0,9.29,2.48,0.0
20140513:2110,0.0,0.0,0.0,0.0,8.33,2.55,0.0
20140513:2210,0.0,0.0,0.0,0.0,7.33,2.41,0.0
20140513:2310,0.0,0.0,0.0,0.0,6.59,2.07,0.0
20140514:0010,0.0,0.0,0.0,0.0,5.76,1.93,0.0
20140514:0110,0.0,0.0,0.0,0.0,5.06,1.79,0.0
20140514:0210,0.0,0.0,0.0,0.0,4.28,1.66,0.0
20140514:0310,0.0,0.0,0.0,0.0,3.65,1.72,0.0
20140514:0410,0.0,0.0,0.0,0.0,3.08,1.79,0.0
20140514:0510,333.59,111.63,12.1,10.07,3.6,1.45,0.0
20140514:0610,521.56,154.29,28.0,19.33,7.04,1.17,0.0
20140514:0710,215.52,178.86,33.9,28.79,9.04,1.79,0.0
20140514:0810,422.88,192.73,55.4,38.04,10.75,2.34,0.0
20140514:0910,11.0,154.07,31.7,46.53,11.82,2.34,0.0
20140514:1010,115.85,214.79,63.4,53.38,12.66,2.62,0.0
20140514:1110,0.0,59.82,12.0,57.33,13.65,2.83,0.0
20140514:1210,0.0,71.91,20.2,57.18,14.46,3.52,0.0
20140514:1310,0.0,111.07,31.2,53.0,13.03,4.41,0.0
20140514:1410,0.0,123.53,34.7,46.0,12.47,5.17,0.0
20140514:1510,0.0,97.9,27.5,37.44,13.31,5.86,0.0
20140514:1610,0.0,71.2,20.0,28.16,12.99,5.79,0.0
20140514:1710,0.0,38.09,10.7,18.7,12.4,5.59,0.0
20140514:1810,0.0,19.22,5.4,9.46,11.49,4.9,0.0
20140514:1910,0.0,0.0,0.0,0.0,10.57,4.07,0.0
20140514:2010,0.0,0.0,0.0,0.0,9.54,3.72,0.0
20140514:2110,0.0,0.0,0.0,0.0,8.88,3.38,0.0
20140514:2210,0.0,0.0,0.0,0.0,8.44,2.9,0.0
20140514:2310,0.0,0.0,0.0,0.0,7.74,2.48,0.0
20140515:0010,0.0,0.0,0.0,0.0,7.32,2.28,0.0
20140515:0110,0.0,0.0,0.0,0.0,6.62,2.28,0.0
20140515:0210,0.0,0.0,0.0,0.0,6.3,2.14,0.0
20140515:0310,0.0,0.0,0.0,0.0,5.98,2.0,0.0
20140515:0410,0.0,0.0,0.0,0.0,5.52,1.93,0.0
20140515:0510,411.67,120.05,13.3,10.25,5.68,1.66,0.0
20140515:0610,577.98,150.35,29.4,19.51,7.64,1.66,0.0
20140515:0710,472.98,187.21,42.4,28.97,8.99,2.9,0.0
20140515:0810,345.85,209.68,52.9,38.22,10.04,3.79,0.0
20140515:0910,162.67,221.93,55.4,46.73,10.36,3.79,0.0
20140515:1010,129.45,213.37,65.9,53.6,10.82,3.59,0.0
20140515:1110,67.88,141.2,79.0,57.56,11.58,3.52,0.0
20140515:1210,0.0,81.53,22.9,57.42,12.49,3.72,0.0
20140515:1310,0.0,82.95,23.3,53.22,13.43,3.59,0.0
20140515:1410,0.0,57.67,16.2,46.2,14.32,3.45,0.0
20140515:1510,0.0,48.42,13.6,37.62,14.86,3.66,0.0
20140515:1610,0.0,49.48,13.9,28.33,14.83,3.72,0.0
20140515:1710,0.0,42.72,12.0,18.88,14.58,3.66,0.0
20140515:1810,0.0,20.65,5.8,9.64,13.8,2.83,0.0
20140515:1910,0.0,0.0,0.0,0.0,11.82,2.07,0.0
20140515:2010,0.0,0.0,0.0,0.0,10.53,2.0,0.0
20140515:2110,0.0,0.0,0.0,0.0,9.52,1.66,0.0
20140515:2210,0.0,0.0,0.0,0.0,8.36,1.52,0.0
20140515:2310,0.0,0.0,0.0,0.0,7.37,1.45,0.0
20140516:0010,0.0,0.0,0.0,0.0,6.75,1.45,0.0
20140516:0110,0.0,0.0,0.0,0.0,6.36,1.52,0.0
20140516:0210,0.0,0.0,0.0,0.0,5.93,1.86,0.0
20140516:0310,0.0,0.0,0.0,0.0,5.34,2.07,0.0
20140516:0410,0.0,2.49,0.5,1.73,4.92,2.07,0.0
20140516:0510,378.25,115.25,13.0,10.43,5.29,1.66,0.0
20140516:0610,552.87,150.07,29.0,19.68,8.2,1.52,0.0
20140516:0710,600.18,153.89,45.3,29.14,10.25,2.0,0.0
20140516:0810,557.39,145.24,60.4,38.4,11.99,2.69,0.0
20140516:0910,460.14,118.36,73.5,46.92,13.28,3.59,0.0
20140516:1010,285.94,101.68,81.7,53.82,14.37,3.72,0.0
20140516:1110,100.71,58.84,88.3,57.79,14.97,3.45,0.0
20140516:1210,0.0,40.94,11.5,57.65,15.66,3.38,0.0
20140516:1310,0.0,48.42,13.6,53.43,16.37,3.38,0.0
20140516:1410,0.0,40.23,11.3,46.39,16.73,3.38,0.0
20140516:1510,0.0,42.72,12.0,37.8,16.89,3.45,0.0
20140516:1610,0.0,40.58,11.4,28.51,16.79,3.45,0.0
20140516:1710,0.0,31.33,8.8,19.05,16.43,3.17,0.0
20140516:1810,0.0,19.94,5.6,9.83,15.59,2.48,0.0
20140516:1910,0.0,0.0,0.0,0.0,13.99,2.55,0.0
20140516:2010,0.0,0.0,0.0,0.0,12.35,2.76,0.0
20140516:2110,0.0,0.0,0.0,0.0,11.23,2.76,0.0
20140516:2210,0.0,0.0,0.0,0.0,10.35,2.69,0.0
20140516:2310,0.0,0.0,0.0,0.0,9.63,2.62,0.0
20140517:0010,0.0,0.0,0.0,0.0,9.06,2.62,0.0
20140517:0110,0.0,0.0,0.0,0.0,8.6,2.48,0.0
20140517:0210,0.0,0.0,0.0,0.0,8.2,2.28,0.0
20140517:0310,0.0,0.0,0.0,0.0,7.75,2.07,0.0
20140517:0410,0.0,2.99,0.6,1.91,7.21,1.86,0.0
20140517:0510,330.93,112.35,12.7,10.6,7.26,1.38,0.0
20140517:0610,517.39,152.33,28.5,19.85,9.82,1.17,0.0
20140517:0710,590.95,154.67,45.2,29.31,11.93,1.24,0.0
20140517:0810,590.33,129.95,61.7,38.58,13.76,1.38,0.0
20140517:0910,466.7,112.63,73.9,47.11,15.35,1.93,0.0
20140517:1010,292.73,93.25,82.2,54.02,16.43,2.62,0.0
20140517:1110,102.3,53.98,88.7,58.02,17.3,3.03,0.0
20140517:1210,0.0,41.65,11.7,57.87,18.0,3.24,0.0
20140517:1310,0.0,51.98,14.6,53.64,18.57,3.31,0.0
20140517:1410,0.0,42.72,12.0,46.58,18.89,3.24,0.0
20140517:1510,0.0,44.14,12.4,37.98,18.96,3.1,0.0
20140517:1610,0.0,40.58,11.4,28.68,18.98,2.97,0.0
20140517:1710,0.0,31.33,8.8,19.23,18.63,2.76,0.0
20140517:1810,0.0,18.51,5.2,10.01,17.99,2.07,0.0
20140517:1910,0.0,0.0,0.0,0.0,16.21,2.21,0.0
20140517:2010,0.0,0.0,0.0,0.0,14.56,2.28,0.0
20140517:2110,0.0,0.0,0.0,0.0,13.14,2.14,0.0
20140517:2210,0.0,0.0,0.0,0.0,11.84,1.93,0.0
20140517:2310,0.0,0.0,0.0,0.0,10.47,1.59,0.0
20140518:0010,0.0,0.0,0.0,0.0,9.44,1.66,0.0
20140518:0110,0.0,0.0,0.0,0.0,8.68,2.0,0.0
20140518:0210,0.0,0.0,0.0,0.0,8.37,2.28,0.0
20140518:0310,0.0,0.0,0.0,0.0,8.25,2.34,0.0
20140518:0410,0.0,1.5,0.3,2.09,8.06,2.28,0.0
20140518:0510,210.27,93.96,11.3,10.77,8.49,1.79,0.0
20140518:0610,523.61,151.1,28.8,20.01,11.18,1.17,0.0
20140518:0710,525.52,169.18,43.7,29.47,13.8,1.03,0.0
20140518:0810,496.07,164.9,58.4,38.74,15.86,1.38,0.0
20140518:0910,443.94,123.61,72.7,47.29,17.42,1.72,0.0
20140518:1010,291.25,93.15,82.1,54.22,18.5,1.72,0.0
20140518:1110,104.47,49.38,89.6,58.24,19.43,1.66,0.0
20140518:1210,0.0,39.87,11.2,58.09,20.2,1.93,0.0
20140518:1310,0.0,64.44,18.1,53.84,20.74,2.41,0.0
20140518:1410,0.0,67.64,19.0,46.77,21.04,2.76,0.0
20140518:1510,0.0,77.97,21.9,38.15,21.04,2.76,0.0
20140518:1610,0.0,77.61,21.8,28.85,21.03,2.69,0.0
20140518:1710,0.0,43.08,12.1,19.4,20.71,2.14,0.0
20140518:1810,0.0,24.21,6.8,10.18,19.93,1.59,0.0
20140518:1910,0.0,0.0,0.0,0.0,18.69,2.14,0.0
20140518:2010,0.0,0.0,0.0,0.0,16.96,2.34,0.0
20140518:2110,0.0,0.0,0.0,0.0,15.66,2.41,0.0
20140518:2210,0.0,0.0,0.0,0.0,15.06,2.34,0.0
20140518:2310,0.0,0.0,0.0,0.0,14.6,2.28,0.0
20140519:0010,0.0,0.0,0.0,0.0,14.17,2.07,0.0
20140519:0110,0.0,0.0,0.0,0.0,13.57,2.0,0.0
20140519:0210,0.0,0.0,0.0,0.0,12.95,2.0,0.0
20140519:0310,0.0,0.0,0.0,0.0,12.53,1.93,0.0
20140519:0410,0.0,4.49,0.9,2.26,11.87,2.07,0.0
20140519:0510,374.45,116.31,13.6,10.93,12.22,1.86,0.0
20140519:0610,548.79,148.48,29.5,20.17,14.14,1.72,0.0
20140519:0710,611.75,148.59,46.2,29.62,16.68,1.86,0.0
20140519:0810,610.68,120.15,62.9,38.9,18.86,1.66,0.0
20140519:0910,476.05,105.94,74.8,47.46,20.68,1.52,0.0
20140519:1010,302.86,83.94,83.6,54.42,21.96,1.79,0.0
20140519:1110,97.75,62.87,87.4,58.45,22.65,1.93,0.0
20140519:1210,0.0,66.57,18.7,58.31,22.96,1.86,0.0
20140519:1310,0.0,93.63,26.3,54.04,23.21,1.79,0.0
20140519:1410,0.0,51.98,14.6,46.95,23.31,1.72,0.0
20140519:1510,0.0,75.47,21.2,38.33,23.36,2.0,0.0
20140519:1610,0.0,38.8,10.9,29.02,23.26,2.34,0.0
20140519:1710,0.0,32.4,9.1,19.57,22.91,2.41,0.0
20140519:1810,0.0,20.65,5.8,10.36,21.67,2.21,0.0
20140519:1910,0.0,0.36,0.1,1.73,20.21,2.76,0.0
20140519:2010,0.0,0.0,0.0,0.0,18.69,3.17,0.0
20140519:2110,0.0,0.0,0.0,0.0,17.7,3.59,0.0
20140519:2210,0.0,0.0,0.0,0.0,17.02,3.72,0.0
20140519:2310,0.0,0.0,0.0,0.0,16.42,3.66,0.0
20140520:0010,0.0,0.0,0.0,0.0,16.02,3.59,0.0
20140520:0110,0.0,0.0,0.0,0.0,15.84,3.59,0.0
20140520:0210,0.0,0.0,0.0,0.0,15.98,3.72,0.0
20140520:0310,0.0,0.0,0.0,0.0,15.84,3.66,0.0
20140520:0410,0.0,0.5,0.1,2.42,15.56,3.59,0.0
20140520:0510,0.0,19.94,4.0,11.08,15.82,3.79,0.0
20140520:0610,147.45,121.55,20.6,20.31,16.71,3.86,0.0
20140520:0710,54.02,126.07,25.0,29.77,17.91,3.72,0.0
20140520:0810,488.0,163.15,58.1,39.06,19.39,4.97,0.0
20140520:0910,215.3,212.29,59.3,47.63,20.55,5.24,0.0
20140520:1010,72.23,217.41,56.3,54.6,21.56,4.97,0.0
20140520:1110,84.91,91.68,83.3,58.66,22.49,4.69,0.0
20140520:1210,0.0,76.9,21.6,58.52,23.19,4.55,0.0
20140520:1310,0.0,128.52,36.1,54.24,23.61,4.48,0.0
20140520:1410,0.0,119.97,33.7,47.13,23.56,4.48,0.0
20140520:1510,0.0,96.12,27.0,38.5,23.09,4.41,0.0
20140520:1610,0.0,67.64,19.0,29.19,22.36,3.52,0.0
20140520:1710,0.0,24.56,6.9,19.73,21.65,1.66,0.0
20140520:1810,0.0,4.98,1.4,10.53,21.08,0.48,0.0
20140520:1910,0.0,0.71,0.2,1.91,19.87,0.34,0.0
20140520:2010,0.0,0.0,0.0,0.0,17.95,1.17,0.0
20140520:2110,0.0,0.0,0.0,0.0,16.61,2.48,0.0
20140520:2210,0.0,0.0,0.0,0.0,15.73,2.48,0.0
20140520:2310,0.0,0.0,0.0,0.0,15.25,3.17,0.0
20140521:0010,0.0,0.0,0.0,0.0,14.84,1.38,0.0
20140521:0110,0.0,0.0,0.0,0.0,14.23,1.93,0.0
20140521:0210,0.0,0.0,0.0,0.0,13.46,2.0,0.0
20140521:0310,0.0,0.0,0.0,0.0,13.01,2.0,0.0
20140521:0410,0.0,0.5,0.1,2.58,12.34,2.0,0.0
20140521:0510,4.78,28.41,5.6,11.23,12.62,1.72,0.0
20140521:0610,7.98,60.77,12.1,20.46,14.14,1.45,0.0
20140521:0710,41.59,118.78,23.7,29.91,14.69,1.03,0.0
20140521:0810,0.0,78.76,15.8,39.21,15.69,0.83,0.0
20140521:0910,33.59,180.16,38.5,47.79,16.78,0.83,0.0
20140521:1010,0.0,0.0,0.0,0.0,18.02,0.9,0.0
20140521:1110,16.96,211.05,54.6,58.86,18.97,1.59,0.0
20140521:1210,0.0,49.48,13.9,58.72,19.76,3.66,0.0
20140521:1310,0.0,74.4,20.9,54.43,19.35,2.55,0.0
20140521:1410,0.0,86.15,24.2,47.31,19.66,2.48,0.0
20140521:1510,0.0,103.6,29.1,38.66,21.26,3.66,0.0
20140521:1610,0.0,38.8,10.9,29.35,22.6,4.07,0.0
20140521:1710,0.0,32.4,9.1,19.89,22.68,3.31,0.0
20140521:1810,0.0,4.98,1.4,10.69,21.9,3.45,0.0
20140521:1910,0.0,0.71,0.2,2.08,19.83,4.76,0.0
20140521:2010,0.0,0.0,0.0,0.0,18.97,3.31,0.0
20140521:2110,0.0,0.0,0.0,0.0,18.31,3.1,0.0
20140521:2210,0.0,0.0,0.0,0.0,17.78,3.17,0.0
20140521:2310,0.0,0.0,0.0,0.0,18.16,5.79,0.0
20140522:0010,0.0,0.0,0.0,0.0,17.82,7.17,0.0
20140522:0110,0.0,0.0,0.0,0.0,16.49,5.93,0.0
20140522:0210,0.0,0.0,0.0,0.0,15.33,5.31,0.0
20140522:0310,0.0,0.0,0.0,0.0,14.1,5.24,0.0
20140522:0410,0.0,1.0,0.2,2.73,12.82,4.69,0.0
20140522:0510,155.64,84.06,11.1,11.38,12.3,4.28,0.0
20140522:0610,34.31,79.67,15.3,20.6,13.03,3.52,0.0
20140522:0710,0.0,71.78,14.4,30.05,14.63,4.83,0.0
20140522:0810,76.96,175.2,36.7,39.35,16.25,4.55,0.0
20140522:0910,474.06,106.1,75.3,47.94,17.79,4.14,0.0
20140522:1010,297.63,87.45,83.6,54.96,19.17,4.07,0.0
20140522:1110,96.41,65.98,87.3,59.05,20.42,4.07,0.0
20140522:1210,0.0,61.59,17.3,58.92,21.36,4.34,0.0
20140522:1310,0.0,143.47,40.3,54.62,21.96,4.76,0.0
20140522:1410,0.0,114.28,32.1,47.48,20.63,6.07,0.0
20140522:1510,0.0,72.27,20.3,38.82,20.54,4.62,0.0
20140522:1610,0.0,65.15,18.3,29.5,20.81,4.69,0.0
20140522:1710,0.0,46.64,13.1,20.05,20.41,3.52,0.0
20140522:1810,0.0,4.27,1.2,10.86,19.85,2.97,0.0
20140522:1910,0.0,2.14,0.6,2.26,17.87,3.03,0.0
20140522:2010,0.0,0.0,0.0,0.0,17.11,3.24,0.0
20140522:2110,0.0,0.0,0.0,0.0,16.4,3.45,0.0
20140522:2210,0.0,0.0,0.0,0.0,15.49,3.52,0.0
20140522:2310,0.0,0.0,0.0,0.0,14.82,3.38,0.0
20140523:0010,0.0,0.0,0.0,0.0,14.17,2.97,0.0
20140523:0110,0.0,0.0,0.0,0.0,13.73,3.38,0.0
20140523:0210,0.0,0.0,0.0,0.0,13.37,3.38,0.0
20140523:0310,0.0,0.0,0.0,0.0,13.13,3.38,0.0
20140523:0410,0.0,4.49,0.9,2.88,12.62,3.31,0.0
20140523:0510,93.1,66.46,9.9,11.51,12.37,3.03,0.0
20140523:0610,10.48,64.47,12.8,20.73,12.82,2.97,0.0
20140523:0710,221.25,181.72,35.4,30.18,13.45,2.62,0.0
20140523:0810,209.07,208.44,46.9,39.49,14.11,2.83,0.0
20140523:0910,113.02,215.5,51.0,48.09,15.14,3.31,0.0
20140523:1010,232.53,144.98,77.8,55.13,16.32,4.0,0.0
20140523:1110,60.47,154.59,76.6,59.24,17.22,4.21,0.0
20140523:1210,0.0,139.2,39.1,59.12,17.84,3.86,0.0
20140523:1310,0.0,143.11,40.2,54.8,18.39,3.59,0.0
20140523:1410,0.0,109.29,30.7,47.65,19.02,3.17,0.0
20140523:1510,0.0,59.1,16.6,38.98,19.2,2.83,0.0
20140523:1610,0.0,41.65,11.7,29.66,19.37,2.97,0.0
20140523:1710,0.0,52.69,14.8,20.21,19.23,3.03,0.0
20140523:1810,0.0,25.28,7.1,11.02,18.41,2.28,0.0
20140523:1910,0.0,1.07,0.3,2.42,17.1,1.93,0.0
20140523:2010,0.0,0.0,0.0,0.0,15.68,2.21,0.0
20140523:2110,0.0,0.0,0.0,0.0,14.87,2.34,0.0
20140523:2210,0.0,0.0,0.0,0.0,14.26,2.48,0.0
20140523:2310,0.0,0.0,0.0,0.0,13.88,2.34,0.0
20140524:0010,0.0,0.0,0.0,0.0,13.45,2.28,0.0
20140524:0110,0.0,0.0,0.0,0.0,12.97,2.07,0.0
20140524:0210,0.0,0.0,0.0,0.0,12.5,2.28,0.0
20140524:0310,0.0,0.0,0.0,0.0,12.34,2.9,0.0
20140524:0410,0.0,5.48,1.1,3.02,12.4,4.07,0.0
20140524:0510,0.0,13.96,2.8,11.64,12.29,4.07,0.0
20140524:0610,31.22,78.68,15.2,20.86,12.36,3.72,0.0
20140524:0710,25.6,111.18,22.3,30.31,11.76,4.21,0.0
20140524:0810,504.54,160.13,59.8,39.62,11.93,4.69,0.0
20140524:0910,183.02,219.01,57.7,48.24,12.77,5.38,0.0
20140524:1010,140.82,205.05,67.8,55.29,14.41,6.28,0.0
20140524:1110,27.54,210.41,62.3,59.42,15.48,6.48,0.0
20140524:1210,0.0,116.06,32.6,59.3,15.62,6.34,0.0
20140524:1310,0.0,100.04,28.1,54.98,15.28,5.86,0.0
20140524:1410,0.0,0.0,0.0,0.0,16.05,5.79,0.0
20140524:1510,0.0,91.49,25.7,39.14,16.79,5.59,0.0
20140524:1610,0.0,43.43,12.2,29.81,17.03,5.52,0.0
20140524:1710,0.0,54.47,15.3,20.36,16.79,4.9,0.0
20140524:1810,0.0,27.06,7.6,11.17,16.23,4.21,0.0
20140524:1910,0.0,3.92,1.1,2.59,15.29,3.17,0.0
20140524:2010,0.0,0.0,0.0,0.0,14.14,2.83,0.0
20140524:2110,0.0,0.0,0.0,0.0,13.27,2.69,0.0
20140524:2210,0.0,0.0,0.0,0.0,12.79,2.69,0.0
20140524:2310,0.0,0.0,0.0,0.0,12.58,2.69,0.0
20140525:0010,0.0,0.0,0.0,0.0,12.2,2.69,0.0
20140525:0110,0.0,0.0,0.0,0.0,11.43,2.9,0.0
20140525:0210,0.0,0.0,0.0,0.0,10.81,2.97,0.0
20140525:0310,0.0,0.0,0.0,0.0,10.22,2.9,0.0
20140525:0410,125.83,23.01,2.4,3.15,9.73,2.83,0.0
20140525:0510,449.72,123.86,15.8,11.77,10.17,2.62,0.0
20140525:0610,584.03,147.14,31.6,20.98,11.64,2.76,0.0
20140525:0710,626.94,145.32,48.0,30.43,13.18,2.41,0.0
20140525:0810,590.41,128.68,63.5,39.74,14.82,2.34,0.0
20140525:0910,420.81,137.73,73.1,48.37,16.18,2.55,0.0
20140525:1010,229.37,149.0,78.0,55.45,17.3,2.62,0.0
20140525:1110,55.91,166.27,75.3,59.6,18.07,2.34,0.0
20140525:1210,0.0,141.33,39.7,59.49,18.68,2.14,0.0
20140525:1310,0.0,144.89,40.7,55.16,19.27,2.0,0.0
20140525:1410,0.0,120.69,33.9,47.97,19.64,1.72,0.0
20140525:1510,0.0,108.23,30.4,39.29,19.69,1.31,0.0
20140525:1610,0.0,75.83,21.3,29.96,19.66,0.69,0.0
20140525:1710,0.0,54.82,15.4,20.51,19.5,0.62,0.0
20140525:1810,0.0,27.77,7.8,11.33,18.81,1.38,0.0
20140525:1910,0.0,4.27,1.2,2.75,16.86,2.55,0.0
20140525:2010,0.0,0.0,0.0,0.0,15.36,2.83,0.0
20140525:2110,0.0,0.0,0.0,0.0,14.6,2.9,0.0
20140525:2210,0.0,0.0,0.0,0.0,14.06,2.83,0.0
20140525:2310,0.0,0.0,0.0,0.0,13.63,2.83,0.0
20140526:0010,0.0,0.0,0.0,0.0,13.33,2.9,0.0
20140526:0110,0.0,0.0,0.0,0.0,13.22,2.9,0.0
20140526:0210,0.0,0.0,0.0,0.0,13.04,2.83,0.0
20140526:0310,0.0,0.0,0.0,0.0,12.95,2.69,0.0
20140526:0410,15.09,7.95,1.4,3.28,12.96,2.48,0.0
20140526:0510,0.0,12.46,2.5,11.89,13.28,2.34,0.0
20140526:0610,0.0,31.9,6.4,21.09,14.22,2.07,0.0
20140526:0710,16.92,103.38,20.8,30.54,15.54,2.83,0.0
20140526:0810,0.0,92.22,18.5,39.86,16.97,2.97,0.0
20140526:0910,51.9,194.74,42.7,48.5,18.1,3.17,0.0
20140526:1010,6.82,172.65,35.9,55.6,18.92,3.45,0.0
20140526:1110,6.32,202.07,45.1,59.77,19.6,3.72,0.0
20140526:1210,0.0,144.54,40.6,59.66,19.4,3.72,0.0
20140526:1310,0.0,90.43,25.4,55.32,19.02,4.14,0.0
20140526:1410,0.0,85.44,24.0,48.13,17.99,4.0,0.0
20140526:1510,0.0,100.75,28.3,39.44,16.85,2.55,0.0
20140526:1610,0.0,56.6,15.9,30.11,16.61,2.62,0.0
20140526:1710,0.0,54.11,15.2,20.66,16.46,2.62,0.0
20140526:1810,0.0,12.1,3.4,11.48,16.36,1.93,0.0
20140526:1910,0.0,0.71,0.2,2.91,15.69,1.03,0.0
20140526:2010,0.0,0.0,0.0,0.0,14.82,1.03,0.0
20140526:2110,0.0,0.0,0.0,0.0,14.09,0.41,0.0
20140526:2210,0.0,0.0,0.0,0.0,13.39,0.76,0.0
20140526:2310,0.0,0.0,0.0,0.0,12.45,1.17,0.0
20140527:0010,0.0,0.0,0.0,0.0,11.93,1.45,0.0
20140527:0110,0.0,0.0,0.0,0.0,11.75,1.66,0.0
20140527:0210,0.0,0.0,0.0,0.0,11.81,1.72,0.0
20140527:0310,0.0,0.0,0.0,0.0,11.78,1.79,0.0
20140527:0410,58.11,15.86,2.1,3.4,12.11,1.66,0.0
20140527:0510,0.0,15.95,3.2,12.01,12.59,2.34,0.0
20140527:0610,0.0,31.9,6.4,21.2,13.48,2.48,0.0
20140527:0710,0.0,57.33,11.5,30.65,14.04,2.97,0.0
20140527:0810,35.52,153.49,31.7,39.97,14.86,2.76,0.0
20140527:0910,0.0,101.2,20.3,48.63,15.55,2.76,0.0
20140527:1010,0.43,137.67,27.7,55.74,16.25,2.62,0.0
20140527:1110,0.13,140.59,28.3,59.93,16.77,2.83,0.0
20140527:1210,0.0,52.69,14.8,59.84,17.46,3.24,0.0
20140527:1310,0.0,29.55,8.3,55.49,17.74,3.72,0.0
20140527:1410,0.0,38.45,10.8,48.28,17.72,4.0,0.0
20140527:1510,0.0,39.16,11.0,39.59,17.97,4.14,0.0
20140527:1610,0.0,49.84,14.0,30.25,17.11,4.14,0.0
20140527:1710,0.0,24.56,6.9,20.8,16.77,4.14,0.0
20140527:1810,0.0,25.63,7.2,11.63,16.27,3.24,0.0
20140527:1910,0.0,4.98,1.4,3.06,13.77,3.93,0.0
20140527:2010,0.0,0.0,0.0,0.0,13.46,3.45,0.0
20140527:2110,0.0,0.0,0.0,0.0,13.15,3.17,0.0
20140527:2210,0.0,0.0,0.0,0.0,12.92,3.31,0.0
20140527:2310,0.0,0.0,0.0,0.0,12.92,3.59,0.0
